"00:05:90|00:11:00|Then I brought my equipment, piece by piece, until I had everything I needed.",00:05:90|00:11:00|之后我把自己的装备一件件带来，直到我需要的东西全都弄齐。,sub_02,SUB_CS03,00:05:90|00:11:00|然后我把我的装备一样一样拿出来，直到所有东西都准备好为止。,
00:11:40|00:15:50|I wanted to know how it worked... Imagine what I could build!,00:11:40|00:15:50|我想知道它是怎么运作的……想着我能用这东西造点什么！,sub_03,SUB_CS03,00:11:40|00:15:50|我想要弄清楚那东西是怎么运作的…顺便想着我可以利用这东西做出什么！,
"00:16:00|00:20:90|It was dangerous, but I guess I was too excited to think.",00:16:00|00:20:90|虽然很危险，但我那时已经是兴奋得顾不上去想了。,sub_04,SUB_CS03,00:16:00|00:20:90|虽然很危险，但我的理智已经被兴奋之情蒙蔽了。,
00:21:20|00:23:50|It was like nothing I'd ever seen. ,00:21:20|00:23:50|我从没见过那样的东西。,sub_05,SUB_CS03,00:21:20|00:23:50|那是我前所未见过的东西。,
00:24:00|00:26:80|And it was mine. All mine.,00:24:00|00:26:80|它是我的。全都是我的。,sub_06,SUB_CS03,00:24:00|00:26:80|而我要把它占为己有，全都是我的！,
Chapter 2,第二章,title,SUB_CS03,第二章,
"Science, Fool!",科学，愚蠢！,name,SUB_CS04,科学至上，别蠢了！,
00:00:00|00:02:10|I studied it for a month.,00:00:00|00:02:10|我对它进行了一个月的研究。,sub_00,SUB_CS04,00:00:00|00:02:10|我对它进行了一个月的研究。,
00:05:10|00:10:10|I found that the Orb was emitting strange radio waves. Beyond any known bandwidth.,00:05:10|00:10:10|我发现金属球会释放奇怪的无线电波。不属于任何已知的带宽。,sub_01,SUB_CS04,00:05:10|00:10:10|我发现那球体会发出奇怪的无线电波，从没见过那样的带宽的电波。,
00:14:20|00:17:00|It was like magic! I was ecstatic!,00:14:20|00:17:00|这像极了魔法！我整个人都高兴坏了！,sub_02,SUB_CS04,00:14:20|00:17:00|好像魔法一样！我整个人欣喜若狂！,
00:22:50|00:24:20|I should have been terrified instead...,00:22:50|00:24:20|其实我应该感到害怕才对……,sub_03,SUB_CS04,00:22:50|00:24:20|其实我应该感到恐慌才对…,
Chapter 3,第三章,title,SUB_CS04,第三章,
Consequences,结果,name,SUB_CS05,后果自负,
00:00:50|00:04:00|Of course it all ended badly.,00:00:50|00:04:00|当然结果非常糟糕。,sub_00,SUB_CS05,00:00:50|00:04:00|当然结果不是太好。,
00:04:00|00:07:50|I thought I could study it. Contain it. Control it.,00:04:00|00:07:50|我本以为自己可以研究它。占有它。操纵它。,sub_01,SUB_CS05,00:04:00|00:07:50|我还以为自己可以研究它、占有它并控制它。,
"00:8:00|00:10:80|And all this time, it was studying me instead.",00:8:00|00:10:80|事实是一直以来，都是它在研究我。,sub_02,SUB_CS05,00:8:00|00:10:80|反倒是我成了被研究的对象。,
00:11:80|00:19:50|Learning how our technology works. How to give life to the most elementary and neglected resource of human civilization.,00:11:80|00:19:50|研究我们技术是如何运作的。研究如何给人类文明中最基础最微不足道的资源赋予生命。,sub_03,SUB_CS05,00:11:80|00:19:50|被研究了我们科技的运用、如何赋予生命最基本的要素，以及人类文明的废弃资源。,
00:19:50|00:21:00|And what resource is that?,00:19:50|00:21:00|什么资源？,sub_04,SUB_CS05,00:19:50|00:21:00|那是什么资源呢？,
"00:22:80|00:25:50|Junk, Ma'am. Junk.",00:22:80|00:25:50|废品，小姐。废品。,sub_05,SUB_CS05,00:22:80|00:25:50|垃圾，女士，是垃圾。,
Chapter 4,第四章,title,SUB_CS05,第四章,
Buried Truth,埋藏的真相,name,SUB_CS06,埋藏的真相,
"00:01:00|00:04:50|When we destroyed the Orb, the Invasion was no more.",00:01:00|00:04:50|在我们摧毁金属球后，就再没出现过入侵了。,sub_00,SUB_CS06,00:01:00|00:04:50|我们把球体摧毁之后，入侵行动也告终止。,
"00:05:00|00:14:00|All the Junkbots just stood there, motionless. Just heaps of junk no longer animated by the vengeful intent of their central mind.",00:05:00|00:14:00|所有废品机器人都只是站在原地不动。变成一堆不再受中枢复仇意志所驱动的废铁。,sub_01,SUB_CS06,00:05:00|00:14:00|所有的拾荒机器人只是没有动静地呆站着，变成了被他们怀恨的主脑弃之不顾的垃圾堆。,
"00:14:50|00:18:20|And as soon as Coastal City was secured, we started rebuilding.",00:14:50|00:18:20|在保障了海滨市的安全后，我们开始着手于重建工作。,sub_02,SUB_CS06,00:14:50|00:18:20|等到海滨城没有危险了，我们就开始重建工作。,
00:18:50|00:22:00|And celebrating. Affirming our survival.,00:18:50|00:22:00|并庆祝我们活了下来。,sub_03,SUB_CS06,00:18:50|00:22:00|并且大肆庆祝自己依旧还活着。,
00:23:00|00:26:00|As for me... I keep going back.,00:23:00|00:26:00|至于我……我回到了那些老地方。,sub_04,SUB_CS06,00:23:00|00:26:00|至于我…还是会旧地重游。,
00:26:00|00:29:50|Back to the Felyards. Back to the Hole.,00:26:00|00:29:50|回到了菲尔亚斯。回到了那个洞。,sub_05,SUB_CS06,00:26:00|00:29:50|回到菲尔亚斯，还有那个黑洞。,
00:30:00|00:32:00|I keep thinking about the Orb.,00:30:00|00:32:00|我一直在思考金属球的事。,sub_06,SUB_CS06,00:30:00|00:32:00|我忘不了那球体。,
00:32:50|00:34:80|Where did it come from? What did it really want?,00:32:50|00:34:80|它来自哪里？它到底想要什么？,sub_07,SUB_CS06,00:32:50|00:34:80|它是打哪来的？它到底要些什么？,
"00:35:00|00:39:00|Because deep down, I don't think it's over yet.",00:35:00|00:39:00|因为在内心深处，我真不觉得这件事会就此完结。,sub_08,SUB_CS06,00:35:00|00:39:00|因为我真心觉得，事情没那么简单就结束。,
00:39:00|00:41:80|I think... whatever this is...?,00:39:00|00:41:80|我觉得……不管怎样……,sub_09,SUB_CS06,00:39:00|00:41:80|我在想…不管那是什么…？,
00:42:00|00:44:00|It's just about to start.,00:42:00|00:44:00|这都只是刚刚开始而已。,sub_10,SUB_CS06,00:42:00|00:44:00|这只是个开始而已。,
Epilog,终章,title,SUB_CS06,终章,
Air Spin,空中旋转,mult_air_spin,ScoreSystem,空中旋转,
Airborne,升空,mult_airborne,ScoreSystem,腾空,
Backflip,后空翻,mult_backflip,ScoreSystem,后空翻,
Back Wheel Landing,后轮着地,mult_bwheellanding,ScoreSystem,后轮着地,
Combo,连击,mult_combo,ScoreSystem,组合技,
Dash,冲刺,mult_dash,ScoreSystem,急冲,
Deep Fall,高处坠落,mult_deep_fall,ScoreSystem,深深落下,
Detach-Attach,分离与依附,mult_detach_attach,ScoreSystem,分离-结合,
Dodge,闪避,mult_dodge,ScoreSystem,躲避,
Far Jump,远距离跳跃,mult_far_jump,ScoreSystem,远跳,
Fire Trail,火焰道,mult_firetrail,ScoreSystem,火迹,
Front Flip,前空翻,mult_front_flip,ScoreSystem,前空翻,
Full Spin,全旋,mult_full_spin,ScoreSystem,全回转,
Front Wheel Landing,前轮着地,mult_fwheellanding,ScoreSystem,前轮着地,
Gun Kill,枪械击杀,mult_gun_kill,ScoreSystem,开枪击杀,
Half Spin,半旋,mult_half_spin,ScoreSystem,半回转,
Jump,跳跃,mult_jump,ScoreSystem,跳跃,
Jump Reversal,跳跃反转,mult_jump_rev,ScoreSystem,跳跃翻转,
Long Jump,远距离跳跃,mult_longjump,ScoreSystem,远程跳跃,
Risky,危险行为,mult_risky,ScoreSystem,冒险,
Skill Kill,技巧击杀,mult_skill_kill,ScoreSystem,技巧击杀,
Speeding,加速,mult_speeding,ScoreSystem,超速,
Spin,旋转,mult_spin,ScoreSystem,旋转,
Spin Around,360度旋转,mult_spinaround,ScoreSystem,转圈圈,
Upside Down Kill,颠倒击杀,mult_upsidedown,ScoreSystem,上下颠倒击杀,
U-Turn,急速折返,mult_uturn,ScoreSystem,U形转弯,
Vandalism,蓄意破坏,mult_vandalism,ScoreSystem,搞破坏,
Vertical Kill,垂直击杀,mult_vertical_kill,ScoreSystem,垂直击杀,
Wheelie,后轮滑,mult_wheelie,ScoreSystem,翘孤轮,
Wreckoning,损害估算,mult_wreckoning,ScoreSystem,损害估算,
Air Shot,空中射击,scr_air_shot,ScoreSystem,空中射击,
Chain Kill,连锁击杀,scr_chain_kill,ScoreSystem,连锁击杀,
Checkpoint,检查点,scr_checkpoint,ScoreSystem,检查点,
Destruction,破坏,scr_destruction,ScoreSystem,毁灭,
Junkbot Kill,消灭的废品机器人,scr_junkbot_kill,ScoreSystem,拾荒机器人击杀,
Objective Completed,目标完成,scr_objective_completed,ScoreSystem,目标完成,
Spin Shot,旋转射击,scr_spin_shot,ScoreSystem,旋转射击,
Style Bonus,风格奖励,scr_style_bonus,ScoreSystem,风格奖励,
Task Completed,任务完成,scr_task_completed,ScoreSystem,工作完成,
Trick Chain,特技连锁,scr_trick_chain,ScoreSystem,技巧连锁,
Trick Combo,特技组合,scr_trick_combo,ScoreSystem,技巧组合技,
Wheelie Saw,后轮滑锯,scr_wheelie_saw,ScoreSystem,翘孤轮锯,
Wheelie Shot,后轮滑射击,scr_wheelie_shot,ScoreSystem,翘孤轮射击,
Wheel Saw,轮锯,scr_wheelsaw,ScoreSystem,轮盘踞,
Driving,驾驶,Tut01,TutorialStrings,,
"Hold <accelerate> to accelerate, <brake> to brake. When stopped hold <brake> again to reverse.",按住 <accelerate> 来加速，<brake> 来刹车。停下后再次按住 <brake> 来倒车。,Tut01_Desc,TutorialStrings,,
Switching Lanes,切换车道,Tut02,TutorialStrings,,
Use <laneup> and <lanedown> while driving to change lanes.,在行驶中用 <laneup> 与 <lanedown> 来切换车道。,Tut02_Desc,TutorialStrings,,
Turn Around,转向,Tut03,TutorialStrings,,
Press <spin> to turn around.,按 <spin> 来转向。,Tut03_Desc,TutorialStrings,,
U-Turn,急速折返,Tut04,TutorialStrings,,
Press <spin> while switching lanes to perform a u-turn.,在切换车道时按下 <spin> 能进行急速折返。,Tut04_Desc,TutorialStrings,,
